original_postalcode,original_street,original_lat,original_lng,original_price,original_area,original_volume,original_floors,original_year_build,original_has_garden,original_type,original_photos,original_rooms,distance,formatted,lat,lon,name,housenumber,street,postcode,district,suburb,city,state,country,country_code,attribution,attribution_license,attribution_url
1012 GL Amsterdam,Oudezijds Voorburgwal 266 -D,52.37350000,4.89510000,800000,100,442,1,2007,0,appartement,29,4,21.629838672501716,"Warmoesstraat 157, 1012 JC Amsterdam, Netherlands",52.373392,4.895365,,157,Warmoesstraat,1012JC,Centrum,Oudezijde,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1061 VX Amsterdam,Derkinderenstraat 144,52.37360000,4.83950000,375000,101,330,1,2008,0,appartement,32,4,19.250318965195206,"Rinus Michelslaan 14A, 1061 MB Amsterdam, Netherlands",52.373438,4.8394,,14A,Rinus Michelslaan,1061MB,West,Kolenkitbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1022 KD Amsterdam,Noorderkwartier (Bouwnr. 61),52.39870000,4.92990000,533868,172,430,2,2016,1,woonhuis,4,5,28.394804797101706,"Loenermark 471, 1025 TP Amsterdam, Netherlands",52.398945,4.930018,,471,Loenermark,1025TP,Noord,Buikslotermeer,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1021 PS Amsterdam,Het Dok 11,52.38460000,4.91720000,210000,48,149,1,1983,0,appartement,25,2,29.557856964460562,"Meeuwenlaan 143, 1021 JA Amsterdam, Netherlands",52.384801,4.916915,,143,Meeuwenlaan,1021JA,Noord,IJplein/Vogelbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1061 EX Amsterdam,Lauernessestraat 6 II,52.37360000,4.83950000,200000,53,150,4,1951,0,appartement,22,3,19.250318965195206,"Rinus Michelslaan 14A, 1061 MB Amsterdam, Netherlands",52.373438,4.8394,,14A,Rinus Michelslaan,1061MB,West,Kolenkitbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1094 HL Amsterdam,Javastraat 80 4,52.36260000,4.93600000,319000,58,181,1,1905,0,appartement,17,2,22.683970451466475,"Sumatrastraat 69, 1094 LR Amsterdam, Netherlands",52.362521,4.936308,,69,Sumatrastraat,1094LR,Oost,Indische Buurt West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1033 HN Amsterdam,Vegastraat 51,52.40920000,4.89020000,289000,90,227,2,1937,1,woonhuis,22,5,5.173699460915118,"Kometensingel 617, 1033 BT Amsterdam, Netherlands",52.409183,4.890129,,617,Kometensingel,1033BT,Noord,Tuindorp Oostzaan,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1064 EA Amsterdam,Burgemeester Hogguerstraat 759,52.37420000,4.82180000,150000,46,155,1,1963,0,appartement,28,2,6.234539033066015,"A.J. Krophollerstraat 6, 1064 DB Amsterdam, Netherlands",52.3742289,4.8217213,,6,A.J. Krophollerstraat,1064DB,,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1035 HD Amsterdam,Bruinvisstraat 27,52.41960000,4.89440000,200000,95,240,3,1991,1,woonhuis,32,4,5.227310669140413,"Jacob Honigstraat 5, 1035 XV Amsterdam, Netherlands",52.419555,4.8944223,,5,Jacob Honigstraat,1035XV,Noord,Oostzanerwerf,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1103 JX Amsterdam,Parkeerplaats Ganzenpoort,52.32310000,4.97220000,7750,0,0,1,0,0,parkeergelegenheid,1,1,12.548452217043597,"Harriet Freezerstraat 113, 1103 JP Amsterdam, Netherlands",52.323119,4.972382,,113,Harriet Freezerstraat,1103JP,Zuidoost,Bijlmer Oost,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1011 Amsterdam,Valkenburgerstraat,52.37100000,4.90410000,75000,0,0,1,0,0,parkeergelegenheid,2,1,0.9358233445245736,"Keizersbrug, 1011 KV Amsterdam, Netherlands",52.3710995,4.9040025,Keizersbrug,,Keizersbrug,1011KV,,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1021 JD Amsterdam,Meeuwenlaan 187 -B,52.38460000,4.91720000,275000,75,275,3,1930,0,appartement,31,4,29.557856964460562,"Meeuwenlaan 143, 1021 JA Amsterdam, Netherlands",52.384801,4.916915,,143,Meeuwenlaan,1021JA,Noord,IJplein/Vogelbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1069 SE Amsterdam,Pieter Calandlaan 1083,52.35560000,4.79070000,272500,85,271,1,2006,0,appartement,20,3,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,,384,Langswater,1069EC,Nieuw-West,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1107 LD Amsterdam,Steenderenstraat 78,52.29320000,4.98030000,159000,88,255,1,1983,0,appartement,23,3,5.755793401264633,"Sliedrechtstraat, 1107 JR Amsterdam, Netherlands",52.2932466,4.9805132,Sliedrechtstraat,,Sliedrechtstraat,1107JR,,Gein,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1068 NA Amsterdam,Hoekenes 106,52.35920000,4.80520000,685000,185,500,1,1967,0,woonhuis,1,5,1.9680665618174287,"Osdorpplein 677, 1068 TC Amsterdam, Netherlands",52.3592167,4.8052096,,677,Osdorpplein,1068TC,Nieuw-West,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1013 AK Amsterdam,Bouwnummer 111 (Bouwnr. 111),52.38770000,4.88390000,649750,139,606,3,2019,1,woonhuis,1,3,22.600580536478933,"Houtmankade 58A, 1013 MZ Amsterdam, Netherlands",52.387801,4.883611,,58A,Houtmankade,1013MZ,West,Spaarndammer- en Zeeheldenbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1074 XG Amsterdam,Sint Willibrordusdwarsstraat 4 1,52.35390000,4.90420000,250000,40,125,1,1910,0,appartement,27,2,2.0789574675973093,"Kuipersstraat 63-H, 1074 EG Amsterdam, Netherlands",52.353913,4.904222,,63-H,Kuipersstraat,1074EG,Zuid,Nieuwe Pijp,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1064 LD Amsterdam,Aristotelesstraat 13,52.37420000,4.82180000,325000,0,0,1,0,0,onbekend,1,1,6.234539033066015,"A.J. Krophollerstraat 6, 1064 DB Amsterdam, Netherlands",52.3742289,4.8217213,,6,A.J. Krophollerstraat,1064DB,,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1091 KA Amsterdam,Derde Oosterparkstraat,52.35560000,4.91350000,5000,0,0,1,0,0,parkeergelegenheid,1,1,5.562369844050275,"Derde Oosterparkstraat 11E, 1091 JS Amsterdam, Netherlands",52.3556497,4.9135093,,11E,Derde Oosterparkstraat,1091JS,Oost,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1108 DL Amsterdam,Leusdenhof 255,52.30820000,4.98070000,232000,77,215,1,1980,0,appartement,25,4,60.948473119679264,"Openbare Daltonschool Nellestein, Leksmondplein 31, 1108 EL Amsterdam, Netherlands",52.308666,4.980228,Openbare Daltonschool Nellestein,31,Leksmondplein,1108EL,Zuidoost,Nellestein,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1063 Amsterdam,Antony Moddermanstraat,52.38140000,4.82590000,38000,0,0,1,0,0,parkeergelegenheid,4,1,2.5954411684806953,"Van Gilsestraat 13-H, 1063 VS Amsterdam, Netherlands",52.3814121,4.8259327,,13-H,Van Gilsestraat,1063VS,Nieuw-West,Slotermeer,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1053 EB Amsterdam,Kinkerstraat 88,52.36680000,4.86810000,210000,0,0,1,0,0,onbekend,1,1,0,"De Hallen, Hannie Dankbaarpassage 20, 1053 RS Amsterdam, Netherlands",52.3667658,4.868139,De Hallen,20,Hannie Dankbaarpassage,1053RS,,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1015 BL Amsterdam,Herengracht 34 -t/o,52.37840000,4.88360000,385000,50,155,1,1927,0,woonhuis,13,1,11.715735159463115,"Westerstraat 105-1, 1015 LX Amsterdam, Netherlands",52.3783013,4.8836604,,105-1,Westerstraat,1015LX,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1053 SH Amsterdam,Tweede Kostverlorenkade 159 I,52.36680000,4.86810000,265000,55,143,1,1912,0,appartement,21,2,0,"De Hallen, Hannie Dankbaarpassage 20, 1053 RS Amsterdam, Netherlands",52.3667658,4.868139,De Hallen,20,Hannie Dankbaarpassage,1053RS,,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1012 JD Amsterdam,Warmoesstraat 16 C,52.37350000,4.89510000,625000,150,320,2,1906,0,appartement,30,4,21.629838672501716,"Warmoesstraat 157, 1012 JC Amsterdam, Netherlands",52.373392,4.895365,,157,Warmoesstraat,1012JC,Centrum,Oudezijde,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1106 JD Amsterdam,Rhenenhof 38,52.29910000,4.97540000,169000,92,262,1,1976,0,appartement,20,4,2.9495910662578444,"Pannerdenstraat, 1106 BG Amsterdam, Netherlands",52.2991825,4.9753742,Pannerdenstraat,,Pannerdenstraat,1106BG,,Zuidoost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1072 JT Amsterdam,Pijnackerstraat 8 -3,52.35350000,4.89020000,459000,77,251,2,1906,0,appartement,21,3,4.566243169923167,"Eerste Jan van der Heijdenstraat 109-HV, 1072 TN Amsterdam, Netherlands",52.3534607,4.8901805,,109-HV,Eerste Jan van der Heijdenstraat,1072TN,,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1093 HX Amsterdam,Wijttenbachstraat 285,52.36180000,4.92800000,330000,86,270,1,1983,0,appartement,18,4,0,"Dappermarkt, Tweede van Swindenstraat, 1093 GS Amsterdam, Netherlands",52.363045150000005,4.92724532349044,Dappermarkt,,Tweede van Swindenstraat,1093GS,,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1095 BJ Amsterdam,Molukkenstraat 433,52.36660000,4.95200000,399500,94,315,1,1983,0,appartement,41,4,6.439024133897987,"Zeeburgerdijk 585, 1095 AE Amsterdam, Netherlands",52.36658,4.952089,,585,Zeeburgerdijk,1095AE,Oost,Indische Buurt Oost,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1017 GP Amsterdam,Kerkstraat 118,52.36300000,4.89240000,2160000,168,501,1,2017,1,appartement,13,3,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,,245L,Kerkstraat,1017GW,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1066 AZ Amsterdam,Ottho Heldringstraat 204 G,52.34600000,4.81630000,239000,57,155,1,2010,0,appartement,22,2,2.7080196663115323,"Antwerpenbaan, Laan van Vlaanderen, 1066 JL Amsterdam, Netherlands",52.3460233,4.8162884,Antwerpenbaan,,Laan van Vlaanderen,1066JL,Nieuw-West,Sloterpolder,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1087 JT Amsterdam,Zwanebloemlaan 99,52.35390000,5.00050000,889000,180,550,3,2007,1,woonhuis,26,5,14.547622573122053,"Maria Austriastraat 987, 1087 JB Amsterdam, Netherlands",52.353989,5.000657,,987,Maria Austriastraat,1087JB,Oost,IJburg West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1019 HP Amsterdam,Zeeburgerkade 388,52.37330000,4.93910000,500000,112,390,1,1890,1,appartement,47,3,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,,44,C.J.K. van Aalststraat,1019JZ,,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1065 EW Amsterdam,Van Mourik Broekmanstraat 10 - III,52.35730000,4.82780000,200000,73,247,3,1960,0,appartement,21,3,12.739896973222553,"Cornelis Lelylaan 117, 1065 CN Amsterdam, Netherlands",52.357281,4.827985,,117,Cornelis Lelylaan,1065CN,Nieuw-West,Slotervaart,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1035 PM Amsterdam,Zuideinde 238,52.41960000,4.89440000,349000,110,310,3,2008,1,woonhuis,15,3,5.227310669140413,"Jacob Honigstraat 5, 1035 XV Amsterdam, Netherlands",52.419555,4.8944223,,5,Jacob Honigstraat,1035XV,Noord,Oostzanerwerf,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1078 KH Amsterdam,Krammerstraat 10 II-III,52.34640000,4.89770000,769500,140,481,2,1928,0,appartement,40,6,11.344645539447924,"Churchill-laan 75D, 1078 DJ Amsterdam, Netherlands",52.3464982,4.8976547,,75D,Churchill-laan,1078DJ,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1067 VM Amsterdam,Gerda Brautigamstraat 29,52.37860000,4.79870000,325000,102,320,3,1991,1,woonhuis,26,4,18.895369031063424,"Strackéstraat 8, 1067 KR Amsterdam, Netherlands",52.37863,4.798974,,8,Strackéstraat,1067KR,Nieuw-West,Geuzenveld,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1023 NM Amsterdam,Schellingwouderdijk 342 F,52.38990000,4.94700000,289000,0,0,1,0,0,onbekend,1,1,11.813501088095425,"Oudorperstraat 17-1, 1023 SR Amsterdam, Netherlands",52.38987,4.947167,,17-1,Oudorperstraat,1023SR,Noord,Tuindorp Nieuwendam,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1068 ZW Amsterdam,Geer Ban 5,52.35920000,4.80520000,485000,160,680,4,2009,1,woonhuis,35,7,1.9680665618174287,"Osdorpplein 677, 1068 TC Amsterdam, Netherlands",52.3592167,4.8052096,,677,Osdorpplein,1068TC,Nieuw-West,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1035 KG Amsterdam,Buitendijk 7,52.41960000,4.89440000,295000,94,323,3,1993,1,woonhuis,29,4,5.227310669140413,"Jacob Honigstraat 5, 1035 XV Amsterdam, Netherlands",52.419555,4.8944223,,5,Jacob Honigstraat,1035XV,Noord,Oostzanerwerf,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1071 PE Amsterdam,De Lairessestraat 66 -2,52.35520000,4.87890000,925000,129,480,2,1906,0,appartement,27,4,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,,26-H,Wouwermanstraat,1071LZ,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1071 HA Amsterdam,Willemsparkweg 187 III,52.35520000,4.87890000,650000,100,306,1,1906,0,appartement,18,3,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,,26-H,Wouwermanstraat,1071LZ,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1071 AK Amsterdam,Vossiusstraat 67,52.35520000,4.87890000,1995000,190,617,5,1906,1,appartement,43,5,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,,26-H,Wouwermanstraat,1071LZ,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1054 WE Amsterdam,Wilhelminastraat 183 III,52.36170000,4.86690000,425000,67,200,5,1906,0,appartement,28,3,12.085615741751521,"Brederodestraat 15-2, 1054 MP Amsterdam, Netherlands",52.361808,4.86692,,15-2,Brederodestraat,1054MP,West,Helmersbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1077 WD Amsterdam,Herman Gorterstraat 7,52.34600000,4.87380000,2395000,248,1035,4,1938,1,woonhuis,54,10,8.308924963734398,"Rubensstraat 70, 1077 NA Amsterdam, Netherlands",52.3459835,4.8736807,,70,Rubensstraat,1077NA,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1067 NB Amsterdam,Berlagehof 14,52.37860000,4.79870000,449000,190,513,1,1954,0,woonhuis,47,4,18.895369031063424,"Strackéstraat 8, 1067 KR Amsterdam, Netherlands",52.37863,4.798974,,8,Strackéstraat,1067KR,Nieuw-West,Geuzenveld,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1024 BM Amsterdam,Beemsterstraat 320,52.39390000,4.95470000,190000,75,245,1,1966,0,appartement,38,4,5.346782837843484,"Zandvoortstraat 70, 1024 WE Amsterdam, Netherlands",52.3938521,4.9546931,,70,Zandvoortstraat,1024WE,Noord,Waterlandpleinbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1082 SZ Amsterdam,Wedderborg 151,52.33110000,4.87420000,250000,68,211,1,1963,0,appartement,22,4,14.773310690004186,"Doddendaal 197, 1082 XT Amsterdam, Netherlands",52.3309672,4.8742065,,197,Doddendaal,1082XT,Zuid,Buitenveldert,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1078 MZ Amsterdam,Biesboschstraat 70 -III,52.34640000,4.89770000,650000,125,430,2,1928,0,appartement,26,5,11.344645539447924,"Churchill-laan 75D, 1078 DJ Amsterdam, Netherlands",52.3464982,4.8976547,,75D,Churchill-laan,1078DJ,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1075 CG Amsterdam,Koninginneweg 51 hs,52.35180000,4.85860000,1595000,212,808,3,1899,1,appartement,25,6,12.51019917998629,"Koninginneweg 237-H, 1075 CT Amsterdam, Netherlands",52.3519024,4.8585237,,237-H,Koninginneweg,1075CT,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1019 AJ Amsterdam,Cruquiusweg 100 F,52.37330000,4.93910000,468000,257,643,1,2015,0,appartement,12,2,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,,44,C.J.K. van Aalststraat,1019JZ,,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1015 WK Amsterdam,Marnixstraat 277 1A,52.37840000,4.88360000,179000,27,83,1,1906,0,appartement,16,1,11.715735159463115,"Westerstraat 105-1, 1015 LX Amsterdam, Netherlands",52.3783013,4.8836604,,105-1,Westerstraat,1015LX,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1069 KD Amsterdam,Johan Hofmanstraat 151,52.35560000,4.79070000,262500,96,296,1,2008,0,appartement,33,4,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,,384,Langswater,1069EC,Nieuw-West,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1013 Amsterdam,Silodam,52.38770000,4.88390000,34000,0,0,1,0,0,parkeergelegenheid,1,1,22.600580536478933,"Houtmankade 58A, 1013 MZ Amsterdam, Netherlands",52.387801,4.883611,,58A,Houtmankade,1013MZ,West,Spaarndammer- en Zeeheldenbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1082 MT Amsterdam,George Gershwinlaan 107,52.33110000,4.87420000,775000,142,590,3,2011,1,appartement,34,3,14.773310690004186,"Doddendaal 197, 1082 XT Amsterdam, Netherlands",52.3309672,4.8742065,,197,Doddendaal,1082XT,Zuid,Buitenveldert,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1054 MJ Amsterdam,Jan Pieter Heijestraat 144 C,52.36170000,4.86690000,227000,35,100,1,1900,0,appartement,14,1,12.085615741751521,"Brederodestraat 15-2, 1054 MP Amsterdam, Netherlands",52.361808,4.86692,,15-2,Brederodestraat,1054MP,West,Helmersbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1016 CR Amsterdam,Leidsegracht 78 /bv,52.37090000,4.88160000,1250000,200,600,6,1906,0,appartement,20,6,0,"Canal Ring Area of Amsterdam, Konijnenstraat 20, 1021 HR Amsterdam, Netherlands",52.3709412,4.8817323,Canal Ring Area of Amsterdam,20,Konijnenstraat,1021HR,,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1016 CX Amsterdam,Leidsekade 58 B,52.37090000,4.88160000,489000,76,270,1,1906,0,appartement,19,3,0,"Canal Ring Area of Amsterdam, Konijnenstraat 20, 1021 HR Amsterdam, Netherlands",52.3709412,4.8817323,Canal Ring Area of Amsterdam,20,Konijnenstraat,1021HR,,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1054 DV Amsterdam,Eerste Helmersstraat 197 III hg,52.36170000,4.86690000,360000,71,220,5,1910,0,appartement,21,2,12.085615741751521,"Brederodestraat 15-2, 1054 MP Amsterdam, Netherlands",52.361808,4.86692,,15-2,Brederodestraat,1054MP,West,Helmersbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1025 RH Amsterdam,Urkstraat 32,52.39900000,4.93610000,275000,76,268,2,1931,1,woonhuis,24,5,12.750199922949465,"Buikslotermeerplein 124, 1025 EX Amsterdam, Netherlands",52.3989423,4.9362624,,124,Buikslotermeerplein,1025EX,Noord,Noord,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1033 ZA Amsterdam,Kermispad 89,52.40920000,4.89020000,209011,62,191,1,1989,0,appartement,20,3,5.173699460915118,"Kometensingel 617, 1033 BT Amsterdam, Netherlands",52.409183,4.890129,,617,Kometensingel,1033BT,Noord,Tuindorp Oostzaan,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1025 BK Amsterdam,Spelderholt 51,52.39900000,4.93610000,179000,75,238,1,1960,0,appartement,18,4,12.750199922949465,"Buikslotermeerplein 124, 1025 EX Amsterdam, Netherlands",52.3989423,4.9362624,,124,Buikslotermeerplein,1025EX,Noord,Noord,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1058 EP Amsterdam,Nachtwachtlaan 415,52.35790000,4.85100000,325000,98,250,1,1968,0,appartement,12,3,3.014316145532016,"Surinameplein, 1058 Amsterdam, Netherlands",52.357885,4.8518022,Surinameplein,,Surinameplein,1058,,,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1021 CE Amsterdam,Eendenstraat 7,52.38460000,4.91720000,235000,51,150,1,1919,1,appartement,25,2,29.557856964460562,"Meeuwenlaan 143, 1021 JA Amsterdam, Netherlands",52.384801,4.916915,,143,Meeuwenlaan,1021JA,Noord,IJplein/Vogelbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1095 CC Amsterdam,Javastraat 161 A,52.36660000,4.95200000,275000,64,190,1,1906,1,appartement,27,3,6.439024133897987,"Zeeburgerdijk 585, 1095 AE Amsterdam, Netherlands",52.36658,4.952089,,585,Zeeburgerdijk,1095AE,Oost,Indische Buurt Oost,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1093 CE Amsterdam,Wagenaarstraat 43,52.36180000,4.92800000,335000,80,216,4,1981,0,appartement,21,3,0,"Dappermarkt, Tweede van Swindenstraat, 1093 GS Amsterdam, Netherlands",52.363045150000005,4.92724532349044,Dappermarkt,,Tweede van Swindenstraat,1093GS,,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1091 NA Amsterdam,Hofmeyrstraat 38 III+IV,52.35560000,4.91350000,375000,77,243,2,1927,1,appartement,49,4,5.562369844050275,"Derde Oosterparkstraat 11E, 1091 JS Amsterdam, Netherlands",52.3556497,4.9135093,,11E,Derde Oosterparkstraat,1091JS,Oost,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1056 KE Amsterdam,Geuzenstraat 38 huis,52.37320000,4.85600000,310000,56,153,1,1931,1,appartement,15,3,25.674998739078635,"Admiralengracht 228-2, 1056 TK Amsterdam, Netherlands",52.37323,4.856375,,228-2,Admiralengracht,1056TK,West,De Krommert,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1012 NK Amsterdam,Sint Nicolaasstraat 16,52.37350000,4.89510000,1250000,195,495,5,1906,0,woonhuis,34,9,21.629838672501716,"Warmoesstraat 157, 1012 JC Amsterdam, Netherlands",52.373392,4.895365,,157,Warmoesstraat,1012JC,Centrum,Oudezijde,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1071 RX Amsterdam,Frans van Mierisstraat 72 III/IV,52.35520000,4.87890000,850000,118,350,2,1906,0,appartement,32,4,19.593762206140674,"Wouwermanstraat 26-H, 1071 LZ Amsterdam, Netherlands",52.3550303,4.8789777,,26-H,Wouwermanstraat,1071LZ,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
