postalcode;street;lat;lng;price;area;volume;floors;year_build;has_garden;type;photos;rooms
1054 ZE Amsterdam;Jacob van Lennepkade 31 hs;52.36170000;4.86690000;900000;136;490;2;1906;1;appartement;29;3
1102 CA Amsterdam;Hoogoord 18;52.31660000;4.95170000;119500;64;165;1;1968;0;appartement;15;2
1017 NA Amsterdam;Leidsegracht 17 hs;52.36300000;4.89240000;1044000;174;663;2;1906;0;appartement;14;3
1012 RN Amsterdam;Wijdesteeg 3 C;52.37350000;4.89510000;482840;60;255;3;1906;0;appartement;25;2
1064 EC Amsterdam;Burgemeester Hogguerstraat 855;52.37420000;4.82180000;189000;0;0;1;0;0;onbekend;1;1
1094 SZ Amsterdam;Formosastraat 44;52.36260000;4.93600000;300000;78;245;1;1986;0;appartement;28;3
1058 SL Amsterdam;Leiduinstraat 50 1;52.35790000;4.85100000;299000;58;179;1;1934;0;appartement;19;3
1034 DG Amsterdam;Barkpad 43;52.40750000;4.91700000;359000;118;415;3;1987;1;woonhuis;22;6
1017 SL Amsterdam;Weteringstraat 9;52.36300000;4.89240000;980000;175;649;4;1906;1;woonhuis;32;5
1095 HS Amsterdam;Sumatrastraat 212 H;52.36660000;4.95200000;225000;45;130;5;1906;1;appartement;21;3
1011 NA Amsterdam;Valkenburgerstraat 140 C;52.37100000;4.90410000;449000;90;316;1;2014;0;appartement;37;3
1069 EC Amsterdam;Langswater 350;52.35560000;4.79070000;159000;60;180;13;1968;0;appartement;16;3
1091 VB Amsterdam;Vrolikstraat 275 -II;52.35560000;4.91350000;275000;52;135;1;1954;0;appartement;22;2
1086 Amsterdam;IJburglaan;52.36280000;4.98190000;45000;0;0;1;0;0;parkeergelegenheid;5;1
1055 RZ Amsterdam;Nieuwpoortstraat 86 C19;52.38020000;4.85240000;245000;49;173;1;2017;0;appartement;20;2
1102 AX Amsterdam;Raoul Wallenbergstraat 169;52.31660000;4.95170000;350000;135;430;1;2010;0;appartement;40;4
1015 GR Amsterdam;Lijnbaansgracht 52 B;52.37840000;4.88360000;629900;90;269;2;1906;1;appartement;39;4
1067 SR Amsterdam;Osdorperweg 501;52.37860000;4.79870000;1250000;398;1157;3;1981;1;woonhuis;36;8
1055 RZ Amsterdam;Nieuwpoortstraat 94 A 15;52.38020000;4.85240000;275000;56;198;1;2017;1;appartement;20;2
1011 CP Amsterdam;Nieuwe Ridderstraat 12 *;52.37100000;4.90410000;750000;121;327;3;1906;0;appartement;10;4
1018 VT Amsterdam;Nieuwe Prinsengracht 68 -sous;52.36760000;4.91840000;450000;68;177;1;1891;1;appartement;27;3
1025 WJ Amsterdam;Buikslotermeerdijk 18;52.39900000;4.93610000;750000;181;676;2;1981;1;woonhuis;31;7
1063 HH Amsterdam;Böhlerpad 3;52.38140000;4.82590000;275000;80;275;2;1955;1;woonhuis;22;4
1087 DP Amsterdam;Cas Oorthuyskade 51;52.35390000;5.00050000;230000;0;0;1;0;0;onbekend;1;1
1015 AB Amsterdam;Singel 62 1-Voor;52.37840000;4.88360000;491000;67;277;1;1638;1;appartement;15;2
1094 HN Amsterdam;Javastraat 106 l;52.36260000;4.93600000;216000;0;0;1;0;0;onbekend;1;1
1069 WC Amsterdam;Wijmarkthof 6;52.35560000;4.79070000;335000;124;372;3;2011;1;woonhuis;23;4
1054 KZ Amsterdam;Vondelkerkstraat 14 -H;52.36170000;4.86690000;895000;116;380;2;1913;1;appartement;29;4
1067 XW Amsterdam;Burgemeester Röellstraat 570 P;52.37860000;4.79870000;16500;0;0;1;0;0;parkeergelegenheid;1;1
1032 AV Amsterdam;Aurikelstraat 24;52.39640000;4.91260000;200000;60;190;1;1930;1;appartement;28;3
1013 RV Amsterdam;Zaanstraat 32;52.38770000;4.88390000;199000;40;121;1;1914;0;appartement;19;2
1067 TN Amsterdam;Jacob de Rijkhof 16;52.37860000;4.79870000;315000;110;363;3;1986;1;woonhuis;7;4
1106 DM Amsterdam;Wamelstraat 69;52.29910000;4.97540000;143000;58;189;1;1982;1;appartement;11;2
1082 TL Amsterdam;Frieslandstraat 53;52.33110000;4.87420000;269000;73;238;1;1965;0;appartement;33;3
1087 NC Amsterdam;Nico Jessekade 241;52.35390000;5.00050000;385000;107;317;1;2001;0;appartement;28;3
1017 CC Amsterdam;Herengracht 518;52.36300000;4.89240000;7750000;1155;4381;6;1906;1;woonhuis;43;23
