postalcode;street;lat;lng;price;area;volume;floors;year_build;has_garden;type;photos;rooms
1094 GE Amsterdam;Madurastraat 47 III;52.36260000;4.93600000;450000;100;325;2;1912;0;appartement;28;4
1071 WS Amsterdam;Bronckhorststraat 28 III;52.35520000;4.87890000;749000;95;318;1;1923;1;appartement;33;3
1103 RN Amsterdam;Geerdinkhof 661;52.32310000;4.97220000;415000;150;508;3;1987;1;woonhuis;34;6
1013 KX Amsterdam;Bickerswerf 72;52.38770000;4.88390000;750000;111;310;1;2003;0;appartement;32;3
1087 MN Amsterdam;Jan Vrijmanstraat 287;52.35390000;5.00050000;325000;90;281;1;2009;0;appartement;38;3
1081 GC Amsterdam;Assumburg 112;52.32780000;4.86200000;275000;84;263;1;1967;0;appartement;22;3
1019 PC Amsterdam;Azartplein 187;52.37330000;4.93910000;400000;94;286;2;1995;0;appartement;48;4
1025 XG Amsterdam;Dollardpad 28;52.39900000;4.93610000;282500;88;276;1;2009;0;appartement;34;3
1106 JK Amsterdam;Montfoorthof 7;52.29910000;4.97540000;165000;92;258;1;1976;0;appartement;18;4
1013 AD Amsterdam;Westerdoksdijk 397;52.38770000;4.88390000;475000;84;269;2;2007;0;appartement;23;3
1032 GW Amsterdam;Korenbloemstraat 44;52.39640000;4.91260000;205000;61;290;2;1929;1;woonhuis;32;4
1069 RT Amsterdam;Klaas Katerstraat;52.35560000;4.79070000;16500;0;0;1;0;0;onbekend;1;1
1018 SJ Amsterdam;Blankenstraat 286 HS;52.36760000;4.91840000;349500;51;156;2;1906;1;appartement;26;3
1013 BX Amsterdam;Westerdoksdijk 465;52.38770000;4.88390000;925000;166;430;1;2006;1;appartement;12;4
1068 CN Amsterdam;Ruimzicht 51;52.35920000;4.80520000;180000;89;204;1;1967;0;appartement;22;3
1106 ZG Amsterdam;Cornelis Aarnoutsstraat 66;52.29910000;4.97540000;244750;108;345;3;1986;1;woonhuis;21;4
1073 GH Amsterdam;Rustenburgerstraat 132 H;52.35320000;4.89820000;649000;106;388;2;1903;1;appartement;22;4
1075 BL Amsterdam;Sophialaan 3 3;52.35180000;4.85860000;950000;137;500;1;1919;0;appartement;51;3
1107 DH Amsterdam;Wethouder Vospad 40;52.29320000;4.98030000;285000;125;345;3;1986;1;woonhuis;12;4
1060 RS Amsterdam;Pond Sterlinglaan 40;52.34910000;4.78350000;445500;145;348;1;1998;0;woonhuis;1;5
1023 VK Amsterdam;Watergangseweg 12 /hs;52.38990000;4.94700000;210000;54;150;1;1950;1;appartement;20;3
1019 EW Amsterdam;Rietlandterras 18;52.37330000;4.93910000;400000;105;397;2;2002;1;appartement;36;3
1017 NA Amsterdam;Leidsegracht 17 I;52.36300000;4.89240000;372000;62;245;1;1906;0;appartement;9;1
1102 AB Amsterdam;Martin Ennalsplein 12;52.31660000;4.95170000;315000;147;390;1;2008;0;appartement;1;6
1055 LT Amsterdam;Admiraal De Ruijterweg 251 3;52.38020000;4.85240000;415000;101;300;2;1906;0;appartement;18;4
1071 ZW Amsterdam;Van Breestraat 142 II-III;52.35520000;4.87890000;1100000;150;535;2;1906;1;appartement;37;6
1019 TK Amsterdam;Lampenistenstraat 103;52.37330000;4.93910000;525000;111;237;3;1999;0;woonhuis;24;5
1011 CH Amsterdam;Binnen Bantammerstraat 9 -I;52.37100000;4.90410000;600000;106;285;1;1906;0;appartement;17;2
1015 LB Amsterdam;Boomstraat 57 -A;52.37840000;4.88360000;397500;61;233;2;1986;1;appartement;21;3
1055 RZ Amsterdam;Nieuwpoortstraat 94 D14;52.38020000;4.85240000;420000;84;244;2;2017;1;appartement;20;3
1013 KP Amsterdam;Grote Bickersstraat 69 -HS;52.38770000;4.88390000;375000;71;215;2;2004;0;appartement;27;3
1077 SC Amsterdam;Stadionweg 67 I;52.34600000;4.87380000;600000;115;360;1;1932;0;appartement;30;7
1015 CW Amsterdam;Keizersgracht 130 A;52.37840000;4.88360000;940000;115;354;2;1755;0;appartement;26;3
1075 NB Amsterdam;Cornelis Krusemanstraat 7 III;52.35180000;4.85860000;845000;142;472;2;1906;0;appartement;26;4
1011 LZ Amsterdam;Valkenburgerstraat 36 D;52.37100000;4.90410000;515000;90;263;6;2000;0;appartement;20;3
1102 VB Amsterdam;Barbusselaan 372;52.31660000;4.95170000;145000;42;100;4;1986;0;appartement;9;2
1068 NK Amsterdam;Pieter Calandlaan 413;52.35920000;4.80520000;225000;82;270;2;1965;0;appartement;24;3
1094 JT Amsterdam;Balistraat 98 -D;52.36260000;4.93600000;300000;63;219;2;1915;0;appartement;30;3
1027 AJ Amsterdam;Achterlaan 5 A;52.40920000;4.96600000;750000;141;505;2;1975;1;woonhuis;37;5
1013 RW Amsterdam;Zaanstraat 134;52.38770000;4.88390000;300000;64;194;2;1915;1;appartement;40;3
1098 WP Amsterdam;Esplanade de Meer 170;52.35290000;4.94220000;349000;96;305;1;2001;0;appartement;29;3
1073 GP Amsterdam;Lutmastraat 67 2;52.35320000;4.89820000;339000;59;190;1;1906;0;appartement;22;3
1059 VP Amsterdam;Woubruggestraat 39 hs;52.34880000;4.84680000;325000;65;175;1;1930;1;appartement;28;3
1054 MJ Amsterdam;Jan Pieter Heijestraat 144 D;52.36170000;4.86690000;227000;35;100;1;1900;0;appartement;12;1
1063 GE Amsterdam;Robbert Cijferstraat 12;52.38140000;4.82590000;260000;105;263;2;1953;1;woonhuis;13;5
1035 NP Amsterdam;Kadoelenweg 264;52.41960000;4.89440000;450000;120;400;2;1920;1;woonhuis;40;5
1069 CL Amsterdam;Wolbrantskerkweg 51;52.35560000;4.79070000;400000;0;0;1;0;0;onbekend;1;1
1075 NX Amsterdam;Des Présstraat 4 II+III;52.35180000;4.85860000;1195000;150;450;2;1914;0;appartement;42;6
1063 AE Amsterdam;Harry Koningsbergerstraat 98;52.38140000;4.82590000;120000;31;90;1;1958;0;appartement;25;1
1015 HN Amsterdam;Palmgracht 64 1;52.37840000;4.88360000;300000;41;140;1;1935;0;appartement;20;2
1066 KZ Amsterdam;Arendonksingel 38;52.34600000;4.81630000;387500;131;355;3;1991;1;woonhuis;30;6
1059 TK Amsterdam;Westlandgracht 181 II;52.34880000;4.84680000;245000;54;185;1;1906;0;appartement;24;3
1033 AE Amsterdam;Dierenriem 61;52.40920000;4.89020000;210000;84;220;2;1958;1;woonhuis;22;4
1087 GE Amsterdam;IJburglaan 902;52.35390000;5.00050000;350000;107;340;1;2003;0;appartement;23;4
1017 SB Amsterdam;Weteringschans 99 - 2;52.36300000;4.89240000;1785000;255;803;3;1906;0;appartement;34;8
1013 PM Amsterdam;Van Linschotenstraat 6;52.38770000;4.88390000;349000;65;160;1;1906;0;appartement;20;3
1068 HZ Amsterdam;Eastonstraat 18;52.35920000;4.80520000;200000;78;228;1;1962;0;appartement;20;3
1108 HP Amsterdam;Liendenhof 228;52.30820000;4.98070000;259000;112;250;2;1957;1;appartement;32;3
1011 EH Amsterdam;Geldersekade 11 III;52.37100000;4.90410000;325000;64;169;1;1914;0;appartement;17;2
1073 ST Amsterdam;Pieter Aertszstraat 86 HS;52.35320000;4.89820000;385000;55;210;1;1906;1;appartement;23;2
1087 HA Amsterdam;Polygoongracht 34;52.35390000;5.00050000;625000;142;524;3;2008;1;woonhuis;45;5
1057 ZX Amsterdam;Jan van Riebeekstraat 10 I;52.36770000;4.85510000;300000;61;201;3;1925;0;appartement;15;3
1058 EB Amsterdam;Nachtwachtlaan 48;52.35790000;4.85100000;350000;100;250;1;1970;0;appartement;17;3
1107 BV Amsterdam;Wethouder Steinmetzstraat 5;52.29320000;4.98030000;315000;136;386;1;1987;0;woonhuis;1;7
1102 VB Amsterdam;Barbusselaan 390;52.31660000;4.95170000;175000;70;215;1;1985;0;appartement;22;3
1051 RH Amsterdam;Van der Palmkade 116;52.38180000;4.87170000;457500;87;225;1;2001;0;appartement;27;3
1083 EE Amsterdam;Van Nijenrodeweg 79;52.33020000;4.88440000;300000;86;288;1;1967;0;appartement;17;3
1024 KL Amsterdam;Hilverbeekstraat 36;52.39390000;4.95470000;310000;118;353;2;1969;1;woonhuis;22;5
1055 RL Amsterdam;Juliana van Stolbergstraat 49 -II;52.38020000;4.85240000;175000;56;168;1;1931;0;appartement;18;3
1071 GK Amsterdam;Van Eeghenstraat 82;52.35520000;4.87890000;18750000;896;2920;4;1899;1;woonhuis;60;26
1092 VW Amsterdam;Retiefstraat 39 III;52.35650000;4.92280000;455000;95;334;5;1911;0;appartement;13;3
1087 JA Amsterdam;Lumierestraat;52.35390000;5.00050000;25900;0;0;1;0;0;parkeergelegenheid;5;1
1087 KA Amsterdam;Lisdoddelaan 92;52.35390000;5.00050000;1085000;190;728;2;2001;1;woonhuis;20;6
1068 PH Amsterdam;Oeverpad 199;52.35920000;4.80520000;400000;124;383;1;2007;0;appartement;29;4
1052 RS Amsterdam;Bilderdijkkade 7 III+IV;52.37700000;4.87400000;699000;124;395;2;1906;0;appartement;31;4
1071 CW Amsterdam;Van de Veldestraat 7 hs;52.35520000;4.87890000;1950000;274;833;3;1902;1;appartement;28;7
1055 GA Amsterdam;Grianestraat 17 hs;52.38020000;4.85240000;190000;49;161;1;1950;0;appartement;12;3
1098 JP Amsterdam;Archimedesweg 8 -l;52.35290000;4.94220000;350000;70;229;1;1929;0;appartement;38;4
1067 BD Amsterdam;Antoon Keldermansstraat 22;52.37860000;4.79870000;260000;98;260;2;1958;1;woonhuis;27;5
1087 Amsterdam;Maria Austriastraat;52.35390000;5.00050000;17500;0;0;1;0;0;parkeergelegenheid;1;1
1072 XZ Amsterdam;Quellijnstraat 104 III;52.35350000;4.89020000;700000;117;371;2;2001;0;appartement;22;3
1091 XD Amsterdam;President Brandstraat 17;52.35560000;4.91350000;440000;90;240;1;1992;0;appartement;1;3
1054 WB Amsterdam;Wilhelminastraat 115 3;52.36170000;4.86690000;750000;107;329;2;1906;0;appartement;33;5
1097 BM Amsterdam;Holland  Park;52.34650000;4.93010000;519000;122;411;1;2018;1;appartement;11;4
1094 SZ Amsterdam;Formosastraat 66;52.36260000;4.93600000;250000;60;188;1;1986;1;appartement;30;2
1018 PX Amsterdam;Czaar Peterstraat 180;52.36760000;4.91840000;375000;75;250;4;1906;1;appartement;29;3
1075 GP Amsterdam;Valeriusstraat 292 III;52.35180000;4.85860000;700000;116;391;2;1913;1;appartement;29;4
1015 GN Amsterdam;Lijnbaansgracht 14 1;52.37840000;4.88360000;189000;24;82;4;1906;0;appartement;9;2
1060 TN Amsterdam;P. Hans Frankfurthersingel 110;52.34910000;4.78350000;390000;146;463;2;2004;0;appartement;30;4
1071 XC Amsterdam;Ruysdaelstraat 93 2;52.35520000;4.87890000;425000;66;192;1;1905;0;appartement;20;3
1054 KA Amsterdam;Kattenlaan 51;52.36170000;4.86690000;425000;82;202;1;1991;0;appartement;21;3
1094 EG Amsterdam;Bankastraat 36 II;52.36260000;4.93600000;280000;56;192;1;1927;0;appartement;39;3
1018 AV Amsterdam;Sarphatistraat;52.36760000;4.91840000;32500;0;0;1;0;0;parkeergelegenheid;1;1
1059 XS Amsterdam;Stolwijkstraat 29 2;52.34880000;4.84680000;285000;56;165;1;1930;0;appartement;17;3
1075 XS Amsterdam;Amstelveenseweg 202 II;52.35180000;4.85860000;485000;83;248;1;1911;0;appartement;19;3
1096 HR Amsterdam;Omval 339;52.33870000;4.91970000;455000;100;301;1;1997;0;appartement;27;3
1061 CC Amsterdam;Ernest Staesstraat 45 II;52.37360000;4.83950000;220500;57;140;1;1952;0;appartement;17;3
1058 EG Amsterdam;Nachtwachtlaan 184;52.35790000;4.85100000;210000;59;160;1;1968;0;appartement;18;2
1067 WH Amsterdam;L.J.M. Beelstraat 29;52.37860000;4.79870000;285000;100;360;1;1991;0;woonhuis;1;4
1082 BK Amsterdam;Dever 45;52.33110000;4.87420000;29000;0;0;1;0;0;parkeergelegenheid;4;1
1079 LL Amsterdam;Amsteldijk 280;52.34230000;4.90360000;2000000;0;0;1;0;0;object;11;1
1055 RZ Amsterdam;Nieuwpoortstraat 86 A15;52.38020000;4.85240000;322500;62;220;1;2017;1;appartement;20;3
1066 GK Amsterdam;Chet Bakerstraat 1;52.34600000;4.81630000;379000;108;324;1;1992;0;appartement;24;3
1019 BZ Amsterdam;Veemkade 1182;52.37330000;4.93910000;550000;107;330;5;1994;0;appartement;33;3
1016 VL Amsterdam;Eerste Looiersdwarsstraat 13 -B;52.37090000;4.88160000;455000;75;225;3;1905;0;appartement;18;3
1016 AA Amsterdam;Singel 206 A;52.37090000;4.88160000;995000;123;423;1;1906;0;appartement;25;3
1071 PB Amsterdam;De Lairessestraat 46 -III+IV;52.35520000;4.87890000;895000;149;447;2;1916;0;appartement;37;4
1054 DV Amsterdam;Eerste Helmersstraat 197;52.36170000;4.86690000;1900000;402;1400;5;1910;1;woonhuis;69;11
1015 WJ Amsterdam;Marnixstraat 263 -1V;52.37840000;4.88360000;165000;24;84;1;1876;0;appartement;20;1
1078 JP Amsterdam;Diezestraat 6 -hs;52.34640000;4.89770000;400000;73;271;1;1930;1;appartement;14;3
1107 AX Amsterdam;Wethouder In 't Veldstraat 57;52.29320000;4.98030000;159500;66;225;2;1984;0;appartement;18;3
1072 XP Amsterdam;Quellijnstraat 41 E;52.35350000;4.89020000;480000;68;211;4;1879;0;appartement;23;3
1056 DE Amsterdam;Hoofdweg 398 hs;52.37320000;4.85600000;215000;58;226;1;1931;1;appartement;13;2
1073 BG Amsterdam;Albert Cuypstraat 229 4;52.35320000;4.89820000;150000;25;87;1;1906;0;appartement;14;1
1077 BN Amsterdam;Michelangelostraat 7 II;52.34600000;4.87380000;1695000;222;718;3;1927;0;appartement;34;6
1033 ZP Amsterdam;Reizigersweg 215;52.40920000;4.89020000;175000;52;153;4;1989;0;appartement;12;2
1079 JB Amsterdam;Vechtstraat 81 -III;52.34230000;4.90360000;500000;113;355;5;1906;0;appartement;32;4
1055 BS Amsterdam;Sanderijnstraat 18 II;52.38020000;4.85240000;244000;55;159;1;1940;0;appartement;28;3
1013 MM Amsterdam;IJdok 63;52.38770000;4.88390000;1725000;248;720;1;2012;1;appartement;35;4
1051 JT Amsterdam;Van Bossestraat 45 2;52.38180000;4.87170000;200000;33;92;1;1915;0;appartement;15;2
1012 GL Amsterdam;Oudezijds Voorburgwal 266 -D;52.37350000;4.89510000;800000;100;442;1;2007;0;appartement;29;4
1061 VX Amsterdam;Derkinderenstraat 144;52.37360000;4.83950000;375000;101;330;1;2008;0;appartement;32;4
1022 KD Amsterdam;Noorderkwartier (Bouwnr. 61);52.39870000;4.92990000;533868;172;430;2;2016;1;woonhuis;4;5
1021 PS Amsterdam;Het Dok 11;52.38460000;4.91720000;210000;48;149;1;1983;0;appartement;25;2
1061 EX Amsterdam;Lauernessestraat 6 II;52.37360000;4.83950000;200000;53;150;4;1951;0;appartement;22;3
1094 HL Amsterdam;Javastraat 80 4;52.36260000;4.93600000;319000;58;181;1;1905;0;appartement;17;2
1033 HN Amsterdam;Vegastraat 51;52.40920000;4.89020000;289000;90;227;2;1937;1;woonhuis;22;5
1064 EA Amsterdam;Burgemeester Hogguerstraat 759;52.37420000;4.82180000;150000;46;155;1;1963;0;appartement;28;2
1035 HD Amsterdam;Bruinvisstraat 27;52.41960000;4.89440000;200000;95;240;3;1991;1;woonhuis;32;4
1103 JX Amsterdam;Parkeerplaats Ganzenpoort;52.32310000;4.97220000;7750;0;0;1;0;0;parkeergelegenheid;1;1
1011 Amsterdam;Valkenburgerstraat;52.37100000;4.90410000;75000;0;0;1;0;0;parkeergelegenheid;2;1
1021 JD Amsterdam;Meeuwenlaan 187 -B;52.38460000;4.91720000;275000;75;275;3;1930;0;appartement;31;4
1069 SE Amsterdam;Pieter Calandlaan 1083;52.35560000;4.79070000;272500;85;271;1;2006;0;appartement;20;3
1107 LD Amsterdam;Steenderenstraat 78;52.29320000;4.98030000;159000;88;255;1;1983;0;appartement;23;3
1068 NA Amsterdam;Hoekenes 106;52.35920000;4.80520000;685000;185;500;1;1967;0;woonhuis;1;5
1013 AK Amsterdam;Bouwnummer 111 (Bouwnr. 111);52.38770000;4.88390000;649750;139;606;3;2019;1;woonhuis;1;3
1074 XG Amsterdam;Sint Willibrordusdwarsstraat 4 1;52.35390000;4.90420000;250000;40;125;1;1910;0;appartement;27;2
1064 LD Amsterdam;Aristotelesstraat 13;52.37420000;4.82180000;325000;0;0;1;0;0;onbekend;1;1
1091 KA Amsterdam;Derde Oosterparkstraat;52.35560000;4.91350000;5000;0;0;1;0;0;parkeergelegenheid;1;1
1108 DL Amsterdam;Leusdenhof 255;52.30820000;4.98070000;232000;77;215;1;1980;0;appartement;25;4
1063 Amsterdam;Antony Moddermanstraat;52.38140000;4.82590000;38000;0;0;1;0;0;parkeergelegenheid;4;1
1053 EB Amsterdam;Kinkerstraat 88;52.36680000;4.86810000;210000;0;0;1;0;0;onbekend;1;1
1015 BL Amsterdam;Herengracht 34 -t/o;52.37840000;4.88360000;385000;50;155;1;1927;0;woonhuis;13;1
1053 SH Amsterdam;Tweede Kostverlorenkade 159 I;52.36680000;4.86810000;265000;55;143;1;1912;0;appartement;21;2
1012 JD Amsterdam;Warmoesstraat 16 C;52.37350000;4.89510000;625000;150;320;2;1906;0;appartement;30;4
1106 JD Amsterdam;Rhenenhof 38;52.29910000;4.97540000;169000;92;262;1;1976;0;appartement;20;4
1072 JT Amsterdam;Pijnackerstraat 8 -3;52.35350000;4.89020000;459000;77;251;2;1906;0;appartement;21;3
1093 HX Amsterdam;Wijttenbachstraat 285;52.36180000;4.92800000;330000;86;270;1;1983;0;appartement;18;4
1095 BJ Amsterdam;Molukkenstraat 433;52.36660000;4.95200000;399500;94;315;1;1983;0;appartement;41;4
1017 GP Amsterdam;Kerkstraat 118;52.36300000;4.89240000;2160000;168;501;1;2017;1;appartement;13;3
1066 AZ Amsterdam;Ottho Heldringstraat 204 G;52.34600000;4.81630000;239000;57;155;1;2010;0;appartement;22;2
1087 JT Amsterdam;Zwanebloemlaan 99;52.35390000;5.00050000;889000;180;550;3;2007;1;woonhuis;26;5
1019 HP Amsterdam;Zeeburgerkade 388;52.37330000;4.93910000;500000;112;390;1;1890;1;appartement;47;3
1065 EW Amsterdam;Van Mourik Broekmanstraat 10 - III;52.35730000;4.82780000;200000;73;247;3;1960;0;appartement;21;3
1035 PM Amsterdam;Zuideinde 238;52.41960000;4.89440000;349000;110;310;3;2008;1;woonhuis;15;3
1078 KH Amsterdam;Krammerstraat 10 II-III;52.34640000;4.89770000;769500;140;481;2;1928;0;appartement;40;6
1067 VM Amsterdam;Gerda Brautigamstraat 29;52.37860000;4.79870000;325000;102;320;3;1991;1;woonhuis;26;4
1023 NM Amsterdam;Schellingwouderdijk 342 F;52.38990000;4.94700000;289000;0;0;1;0;0;onbekend;1;1
1068 ZW Amsterdam;Geer Ban 5;52.35920000;4.80520000;485000;160;680;4;2009;1;woonhuis;35;7
1035 KG Amsterdam;Buitendijk 7;52.41960000;4.89440000;295000;94;323;3;1993;1;woonhuis;29;4
1071 PE Amsterdam;De Lairessestraat 66 -2;52.35520000;4.87890000;925000;129;480;2;1906;0;appartement;27;4
1071 HA Amsterdam;Willemsparkweg 187 III;52.35520000;4.87890000;650000;100;306;1;1906;0;appartement;18;3
1071 AK Amsterdam;Vossiusstraat 67;52.35520000;4.87890000;1995000;190;617;5;1906;1;appartement;43;5
1054 WE Amsterdam;Wilhelminastraat 183 III;52.36170000;4.86690000;425000;67;200;5;1906;0;appartement;28;3
1077 WD Amsterdam;Herman Gorterstraat 7;52.34600000;4.87380000;2395000;248;1035;4;1938;1;woonhuis;54;10
1067 NB Amsterdam;Berlagehof 14;52.37860000;4.79870000;449000;190;513;1;1954;0;woonhuis;47;4
1024 BM Amsterdam;Beemsterstraat 320;52.39390000;4.95470000;190000;75;245;1;1966;0;appartement;38;4
1082 SZ Amsterdam;Wedderborg 151;52.33110000;4.87420000;250000;68;211;1;1963;0;appartement;22;4
1078 MZ Amsterdam;Biesboschstraat 70 -III;52.34640000;4.89770000;650000;125;430;2;1928;0;appartement;26;5
1075 CG Amsterdam;Koninginneweg 51 hs;52.35180000;4.85860000;1595000;212;808;3;1899;1;appartement;25;6
1019 AJ Amsterdam;Cruquiusweg 100 F;52.37330000;4.93910000;468000;257;643;1;2015;0;appartement;12;2
1015 WK Amsterdam;Marnixstraat 277 1A;52.37840000;4.88360000;179000;27;83;1;1906;0;appartement;16;1
1069 KD Amsterdam;Johan Hofmanstraat 151;52.35560000;4.79070000;262500;96;296;1;2008;0;appartement;33;4
1013 Amsterdam;Silodam;52.38770000;4.88390000;34000;0;0;1;0;0;parkeergelegenheid;1;1
1082 MT Amsterdam;George Gershwinlaan 107;52.33110000;4.87420000;775000;142;590;3;2011;1;appartement;34;3
1054 MJ Amsterdam;Jan Pieter Heijestraat 144 C;52.36170000;4.86690000;227000;35;100;1;1900;0;appartement;14;1
1016 CR Amsterdam;Leidsegracht 78 /bv;52.37090000;4.88160000;1250000;200;600;6;1906;0;appartement;20;6
1016 CX Amsterdam;Leidsekade 58 B;52.37090000;4.88160000;489000;76;270;1;1906;0;appartement;19;3
1054 DV Amsterdam;Eerste Helmersstraat 197 III hg;52.36170000;4.86690000;360000;71;220;5;1910;0;appartement;21;2
1025 RH Amsterdam;Urkstraat 32;52.39900000;4.93610000;275000;76;268;2;1931;1;woonhuis;24;5
1033 ZA Amsterdam;Kermispad 89;52.40920000;4.89020000;209011;62;191;1;1989;0;appartement;20;3
1025 BK Amsterdam;Spelderholt 51;52.39900000;4.93610000;179000;75;238;1;1960;0;appartement;18;4
1058 EP Amsterdam;Nachtwachtlaan 415;52.35790000;4.85100000;325000;98;250;1;1968;0;appartement;12;3
1021 CE Amsterdam;Eendenstraat 7;52.38460000;4.91720000;235000;51;150;1;1919;1;appartement;25;2
1095 CC Amsterdam;Javastraat 161 A;52.36660000;4.95200000;275000;64;190;1;1906;1;appartement;27;3
1093 CE Amsterdam;Wagenaarstraat 43;52.36180000;4.92800000;335000;80;216;4;1981;0;appartement;21;3
1091 NA Amsterdam;Hofmeyrstraat 38 III+IV;52.35560000;4.91350000;375000;77;243;2;1927;1;appartement;49;4
1056 KE Amsterdam;Geuzenstraat 38 huis;52.37320000;4.85600000;310000;56;153;1;1931;1;appartement;15;3
1012 NK Amsterdam;Sint Nicolaasstraat 16;52.37350000;4.89510000;1250000;195;495;5;1906;0;woonhuis;34;9
1071 RX Amsterdam;Frans van Mierisstraat 72 III/IV;52.35520000;4.87890000;850000;118;350;2;1906;0;appartement;32;4
1054 JZ Amsterdam;Overtoom 480 II;52.36170000;4.86690000;519500;85;286;5;1906;0;appartement;26;4
1071 EW Amsterdam;Van Eeghenstraat 59 -I;52.35520000;4.87890000;585000;59;222;1;1906;0;appartement;18;2
1096 DS Amsterdam;STATE Amsterdam (Bouwnr. 1148);52.33870000;4.91970000;38273;0;0;1;0;0;parkeergelegenheid;1;1
1106 HA Amsterdam;Mijehof 41;52.29910000;4.97540000;209000;108;310;3;1983;1;woonhuis;19;5
1051 BS Amsterdam;Van Hogendorpstraat 76 II;52.38180000;4.87170000;200000;40;127;3;1899;0;appartement;21;2
1052 EM Amsterdam;Eerste Kostverlorenkade 13 1;52.37700000;4.87400000;249000;54;177;1;1922;0;appartement;20;3
1077 NL Amsterdam;Minervalaan 35 II;52.34600000;4.87380000;475000;80;282;1;1928;0;appartement;19;3
1012 XL Amsterdam;Voetboogstraat 4 II;52.37350000;4.89510000;325000;50;146;1;1908;0;appartement;36;2
1055 XN Amsterdam;Louise de Colignystraat 54 III;52.38020000;4.85240000;185000;55;165;1;1937;0;appartement;19;3
1012 BS Amsterdam;Bloedstraat 13;52.37350000;4.89510000;270000;0;0;1;0;0;onbekend;1;1
1087 JC Amsterdam;Maria Austriastraat 682;52.35390000;5.00050000;360000;126;335;1;2006;0;appartement;22;3
1012 JS Amsterdam;Dam 5 /Z;52.37350000;4.89510000;24700000;1047;3760;3;2017;1;appartement;20;15
1015 GR Amsterdam;Lijnbaansgracht 36 A;52.37840000;4.88360000;675000;124;361;4;1900;0;appartement;35;5
1060 TA Amsterdam;Samosstraat 38;52.34910000;4.78350000;389000;138;455;3;2002;1;woonhuis;22;4
1022 KD Amsterdam;Noorderkwartier (Bouwnr. 34);52.39870000;4.92990000;412396;139;348;2;2016;1;woonhuis;3;5
1069 GZ Amsterdam;Ekingenstraat 112;52.35560000;4.79070000;189000;81;240;1;1960;0;appartement;23;3
1094 LG Amsterdam;Tweede Atjehstraat 20 IV;52.36260000;4.93600000;335000;61;150;1;1906;0;appartement;21;3
1068 ZT Amsterdam;Kweekhoven 3;52.35920000;4.80520000;299000;112;285;2;2009;0;appartement;21;4
1018 AK Amsterdam;Funenpark 427;52.36760000;4.91840000;730000;116;370;1;2007;0;appartement;37;4
1035 PS Amsterdam;Landsmeerderdijk 39;52.41960000;4.89440000;615000;146;479;3;1900;1;woonhuis;39;5
1019 NA Amsterdam;Venetiëhof 36;52.37330000;4.93910000;375000;88;215;1;1994;0;appartement;23;3
1071 CM Amsterdam;Jan Luijkenstraat 6 -3;52.35520000;4.87890000;475000;75;272;1;1896;0;appartement;27;2
1095 Amsterdam;John Blankensteinstraat (Bouwnr. 06);52.36660000;4.95200000;699000;116;432;4;2017;1;woonhuis;1;8
1055 RZ Amsterdam;Nieuwpoortstraat 94 C 15;52.38020000;4.85240000;245000;49;172;1;2017;0;appartement;20;1
1097 VD Amsterdam;Middenweg 486;52.34650000;4.93010000;345000;71;250;3;1906;1;appartement;30;3
1082 HE Amsterdam;Van Nijenrodeweg 364;52.33110000;4.87420000;185000;35;90;1;1966;0;appartement;6;2
1062 JV Amsterdam;Postjesweg 453;52.35480000;4.83810000;175000;70;200;1;1960;0;appartement;7;3
1087 Amsterdam;Sem Presserhof PP Parkeerplaats 145;52.35390000;5.00050000;21000;0;0;1;0;0;parkeergelegenheid;10;1
1082 PB Amsterdam;Krooswijkhof 108;52.33110000;4.87420000;400000;78;238;1;1981;1;appartement;20;3
1015 RC Amsterdam;Egelantiersgracht 31 -2;52.37840000;4.88360000;295000;38;125;4;1906;0;appartement;13;2
1063 HJ Amsterdam;Cornelis de Grootpad 3;52.38140000;4.82590000;245000;85;280;2;1955;1;woonhuis;22;4
1091 LV Amsterdam;Hofmeyrstraat 7 -hs;52.35560000;4.91350000;200000;43;105;4;1926;1;appartement;12;2
1012 RK Amsterdam;Nieuwezijds Voorburgwal 169 D;52.37350000;4.89510000;550000;89;310;2;1906;0;appartement;36;4
1011 TT Amsterdam;Rapenburg 3 III-B;52.37100000;4.90410000;325000;65;157;1;1850;0;appartement;22;1
1074 EB Amsterdam;Ceintuurbaan 428 - II;52.35390000;4.90420000;349000;53;145;4;1906;0;appartement;22;3
1058 GA Amsterdam;Saskia van Uijlenburgkade 57;52.35790000;4.85100000;750000;120;313;1;2010;1;appartement;32;5
1012 RN Amsterdam;Wijdesteeg 3 L;52.37350000;4.89510000;604840;69;225;4;1906;0;appartement;26;2
1018 GP Amsterdam;Sarphatistraat 62 D;52.36760000;4.91840000;599000;80;250;1;2000;0;appartement;27;2
1102 VA Amsterdam;Barbusselaan 266;52.31660000;4.95170000;119000;43;134;1;1985;0;appartement;13;2
1086 ZR Amsterdam;Zeeburgerbaai bwnr. 7 (Bouwnr. 0);52.36280000;4.98190000;700000;155;589;3;2017;1;woonhuis;7;5
1066 PW Amsterdam;Kempenlaan 19;52.34600000;4.81630000;585000;170;340;6;1994;0;appartement;24;4
1055 TK Amsterdam;Bestevâerstraat 159 III;52.38020000;4.85240000;492000;92;309;5;1906;1;appartement;23;4
1024 XR Amsterdam;Dijkmanshuizenstraat 130;52.39390000;4.95470000;275000;80;315;1;2011;1;appartement;34;3
